unique_id,ds,Naive,SeasonalNaive_7,SeasonalNaive_14,SeasonalNaive_28,SeasonalNaive_365,AutoETS,AutoARIMA
hotel_133,2023-07-28,0.9672131147540983,0.9672131147540983,0.9672131147540983,0.9672131147540983,0.9672131147540983,0.9497102979263091,0.9496487107237164
hotel_14,2023-07-01,0.5188679245283019,0.6132075471698113,0.6698113207547169,0.660377358490566,0.660377358490566,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-02,0.5188679245283019,0.5660377358490566,0.5,0.4528301886792453,0.4528301886792453,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-03,0.5188679245283019,0.5943396226415094,0.5849056603773585,0.7452830188679245,0.7452830188679245,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-04,0.5188679245283019,0.5377358490566038,0.6698113207547169,0.8490566037735849,0.8490566037735849,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-05,0.5188679245283019,0.5566037735849056,0.7264150943396226,0.8113207547169812,0.8113207547169812,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-06,0.5188679245283019,0.7641509433962265,0.6981132075471698,0.6320754716981132,0.6320754716981132,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-07,0.5188679245283019,0.5188679245283019,0.7264150943396226,0.4716981132075472,0.4716981132075472,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-08,0.5188679245283019,0.6132075471698113,0.6132075471698113,0.5660377358490566,0.5660377358490566,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-09,0.5188679245283019,0.5660377358490566,0.5660377358490566,0.3584905660377358,0.3584905660377358,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-10,0.5188679245283019,0.5943396226415094,0.5943396226415094,0.6792452830188679,0.6792452830188679,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-11,0.5188679245283019,0.5377358490566038,0.5377358490566038,0.6981132075471698,0.6981132075471698,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-12,0.5188679245283019,0.5566037735849056,0.5566037735849056,0.6886792452830188,0.6886792452830188,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-13,0.5188679245283019,0.7641509433962265,0.7641509433962265,0.5849056603773585,0.5849056603773585,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-14,0.5188679245283019,0.5188679245283019,0.5188679245283019,0.6132075471698113,0.6132075471698113,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-15,0.5188679245283019,0.6132075471698113,0.6698113207547169,0.6698113207547169,0.6698113207547169,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-16,0.5188679245283019,0.5660377358490566,0.5,0.5,0.5,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-17,0.5188679245283019,0.5943396226415094,0.5849056603773585,0.5849056603773585,0.5849056603773585,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-18,0.5188679245283019,0.5377358490566038,0.6698113207547169,0.6698113207547169,0.6698113207547169,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-19,0.5188679245283019,0.5566037735849056,0.7264150943396226,0.7264150943396226,0.7264150943396226,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-20,0.5188679245283019,0.7641509433962265,0.6981132075471698,0.6981132075471698,0.6981132075471698,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-21,0.5188679245283019,0.5188679245283019,0.7264150943396226,0.7264150943396226,0.7264150943396226,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-22,0.5188679245283019,0.6132075471698113,0.6132075471698113,0.6132075471698113,0.6132075471698113,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-23,0.5188679245283019,0.5660377358490566,0.5660377358490566,0.5660377358490566,0.5660377358490566,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-24,0.5188679245283019,0.5943396226415094,0.5943396226415094,0.5943396226415094,0.5943396226415094,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-25,0.5188679245283019,0.5377358490566038,0.5377358490566038,0.5377358490566038,0.5377358490566038,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-26,0.5188679245283019,0.5566037735849056,0.5566037735849056,0.5566037735849056,0.5566037735849056,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-27,0.5188679245283019,0.7641509433962265,0.7641509433962265,0.7641509433962265,0.7641509433962265,0.6263467830853648,0.6263477069141753
hotel_14,2023-07-28,0.5188679245283019,0.5188679245283019,0.5188679245283019,0.5188679245283019,0.5188679245283019,0.6263467830853648,0.6263477069141753
hotel_21,2023-07-01,0.9074074074074074,1.0,1.0,1.0046296296296295,1.0046296296296295,0.9803656787627331,0.980324074074074
hotel_21,2023-07-02,0.9074074074074074,0.9166666666666666,0.9583333333333334,0.9814814814814815,0.9814814814814815,0.9803656787627331,0.980324074074074
hotel_21,2023-07-03,0.9074074074074074,0.9861111111111112,0.9768518518518519,1.0,1.0,0.9803656787627331,0.980324074074074
hotel_21,2023-07-04,0.9074074074074074,1.0,0.9814814814814815,0.9675925925925926,0.9675925925925926,0.9803656787627331,0.980324074074074
hotel_21,2023-07-05,0.9074074074074074,0.9953703703703703,0.9629629629629629,0.9583333333333334,0.9583333333333334,0.9803656787627331,0.980324074074074
hotel_21,2023-07-06,0.9074074074074074,0.9907407407407407,0.9814814814814815,1.0,1.0,0.9803656787627331,0.980324074074074
hotel_21,2023-07-07,0.9074074074074074,0.9074074074074074,0.9351851851851852,0.9907407407407407,0.9907407407407407,0.9803656787627331,0.980324074074074
hotel_21,2023-07-08,0.9074074074074074,1.0,1.0,1.0231481481481481,1.0231481481481481,0.9803656787627331,0.980324074074074
hotel_21,2023-07-09,0.9074074074074074,0.9166666666666666,0.9166666666666666,0.9861111111111112,0.9861111111111112,0.9803656787627331,0.980324074074074
hotel_21,2023-07-10,0.9074074074074074,0.9861111111111112,0.9861111111111112,1.0,1.0,0.9803656787627331,0.980324074074074
hotel_21,2023-07-11,0.9074074074074074,1.0,1.0,0.9768518518518519,0.9768518518518519,0.9803656787627331,0.980324074074074
hotel_21,2023-07-12,0.9074074074074074,0.9953703703703703,0.9953703703703703,0.9722222222222222,0.9722222222222222,0.9803656787627331,0.980324074074074
hotel_21,2023-07-13,0.9074074074074074,0.9907407407407407,0.9907407407407407,0.9953703703703703,0.9953703703703703,0.9803656787627331,0.980324074074074
hotel_21,2023-07-14,0.9074074074074074,0.9074074074074074,0.9074074074074074,1.0,1.0,0.9803656787627331,0.980324074074074
hotel_21,2023-07-15,0.9074074074074074,1.0,1.0,1.0,1.0,0.9803656787627331,0.980324074074074
hotel_21,2023-07-16,0.9074074074074074,0.9166666666666666,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9803656787627331,0.980324074074074
